iter	Passed	Remaining
540	5380	4564
541	5387	4552
542	5395	4540
543	5404	4529
544	5412	4518
545	5420	4506
546	5428	4495
547	5436	4484
548	5444	4472
549	5452	4461
550	5460	4449
551	5468	4438
552	5477	4427
553	5485	4415
554	5493	4404
555	5501	4393
556	5509	4381
557	5517	4370
558	5526	4360
559	5535	4349
560	5545	4339
561	5553	4327
562	5560	4316
563	5569	4305
564	5579	4295
565	5589	4285
566	5596	4274
567	5604	4262
568	5612	4251
569	5621	4240
570	5629	4229
571	5637	4218
572	5644	4206
573	5652	4195
574	5669	4190
575	5679	4180
576	5688	4170
577	5699	4160
578	5707	4149
579	5715	4138
580	5722	4126
581	5730	4115
582	5738	4104
583	5746	4093
584	5754	4082
585	5762	4070
586	5771	4060
587	5779	4049
588	5787	4038
589	5795	4027
590	5803	4016
591	5811	4005
592	5827	3999
593	5846	3996
594	5854	3985
595	5862	3973
596	5868	3961
597	5875	3949
598	5882	3937
599	5888	3925
600	5895	3914
601	5902	3902
602	5908	3890
603	5915	3878
604	5922	3866
605	5929	3855
606	5937	3843
607	5945	3833
608	5954	3823
609	5963	3812
610	5972	3802
611	5981	3792
612	5989	3781
613	5996	3769
614	6004	3759
615	6013	3748
616	6023	3738
617	6032	3728
618	6041	3718
619	6049	3707
620	6056	3696
621	6064	3685
622	6073	3675
623	6081	3664
624	6091	3654
625	6114	3652
626	6123	3643
627	6132	3632
628	6140	3622
629	6149	3611
630	6157	3601
631	6166	3590
632	6175	3580
633	6187	3572
634	6198	3562
635	6207	3552
636	6216	3542
637	6224	3531
638	6231	3520
639	6239	3509
640	6247	3498
641	6255	3488
642	6264	3478
643	6273	3468
644	6283	3458
645	6292	3448
646	6300	3437
647	6308	3426
648	6316	3416
649	6324	3405
650	6332	3395
651	6340	3384
652	6347	3373
653	6355	3362
654	6362	3351
655	6369	3340
656	6377	3329
657	6386	3319
658	6394	3308
659	6402	3298
660	6413	3289
661	6421	3278
662	6430	3268
663	6439	3258
664	6448	3248
665	6456	3237
666	6464	3227
667	6472	3216
668	6480	3206
669	6489	3196
670	6499	3186
671	6508	3176
672	6516	3166
673	6524	3155
674	6532	3145
675	6541	3135
676	6549	3124
677	6559	3115
678	6569	3105
679	6576	3095
680	6584	3084
681	6592	3073
682	6601	3063
683	6609	3053
684	6618	3043
685	6627	3033
686	6635	3023
687	6642	3012
688	6650	3002
689	6658	2991
690	6666	2980
691	6674	2970
692	6683	2960
693	6692	2950
694	6705	2942
695	6717	2933
696	6726	2924
697	6736	2914
698	6745	2904
699	6755	2895
700	6764	2885
701	6773	2875
702	6780	2864
703	6788	2854
704	6796	2843
705	6805	2833
706	6813	2823
707	6822	2813
708	6831	2803
709	6840	2793
710	6847	2783
711	6854	2772
712	6862	2762
713	6871	2752
714	6880	2742
715	6889	2732
716	6897	2722
717	6905	2712
718	6912	2701
719	6919	2690
720	6926	2680
721	6933	2669
722	6940	2659
723	6948	2648
724	6956	2638
725	6965	2628
726	6973	2618
727	6982	2608
728	6991	2599
729	6999	2588
730	7007	2578
731	7015	2568
732	7024	2558
733	7032	2548
734	7041	2538
735	7050	2528
736	7058	2518
737	7065	2508
738	7080	2500
739	7088	2490
740	7098	2480
741	7107	2471
742	7116	2461
743	7125	2451
744	7133	2441
745	7143	2432
746	7151	2422
747	7159	2412
748	7168	2402
749	7176	2392
750	7185	2382
751	7193	2372
752	7201	2362
753	7210	2352
754	7224	2344
755	7234	2334
756	7241	2324
757	7249	2314
758	7257	2304
759	7266	2294
760	7276	2285
761	7285	2275
762	7294	2265
763	7302	2255
764	7310	2245
765	7318	2235
766	7326	2225
767	7335	2215
768	7345	2206
769	7354	2196
770	7362	2186
771	7369	2176
772	7376	2166
773	7383	2156
774	7392	2146
775	7400	2136
776	7409	2126
777	7417	2116
778	7425	2106
779	7433	2096
780	7442	2086
781	7450	2077
782	7459	2067
783	7469	2057
784	7477	2047
785	7485	2037
786	7493	2028
