iter	Logloss
0	0.6018169939
1	0.5255577254
2	0.4588383216
3	0.403523432
4	0.3592011788
5	0.3200663391
6	0.2891780178
7	0.2630880682
8	0.2401912043
9	0.2212887699
10	0.2043946358
11	0.1908949181
12	0.1786883757
13	0.1684762212
14	0.1593718002
15	0.151819739
16	0.1448972749
17	0.1390486666
18	0.1338584837
19	0.129250371
20	0.1250075084
21	0.1213572723
22	0.1179827267
23	0.1150265957
24	0.1123915853
25	0.109998415
26	0.1079205707
27	0.1059889982
28	0.1042560889
29	0.1027202721
30	0.1012663743
31	0.09998367886
32	0.09877661469
33	0.09767965653
34	0.09672386893
35	0.09585544797
36	0.09506403393
37	0.09431917806
38	0.09363723934
39	0.09303463796
40	0.09244919967
41	0.09192316507
42	0.09147327943
43	0.09102501438
44	0.09061960168
45	0.09026884531
46	0.08992489973
47	0.08960153021
48	0.08930470346
49	0.08903388845
50	0.08878898747
51	0.08857931935
52	0.08836502626
53	0.08818174005
54	0.08801366885
55	0.08786499637
56	0.08770998308
57	0.08758202986
58	0.08745986803
59	0.08733674928
60	0.08722307831
61	0.08712625312
62	0.08704017889
63	0.08694850783
64	0.08686268696
65	0.08678403301
66	0.08671830902
67	0.08665760659
68	0.08660310315
69	0.08654400626
70	0.08649672667
71	0.08644474067
72	0.08640460034
73	0.08636612013
74	0.08632515979
75	0.08628540706
76	0.08624942939
77	0.08622075091
78	0.08619198768
79	0.08616238275
80	0.086137074
81	0.08611198111
82	0.08608870182
83	0.08606627517
84	0.08604509791
85	0.08602879837
86	0.08601161843
87	0.08599648681
88	0.08598399847
89	0.0859716185
90	0.08595970828
91	0.08595061885
92	0.085938324
93	0.08592622954
94	0.08591719271
95	0.08590902264
96	0.08589974368
97	0.08589248309
98	0.08588562212
99	0.08587798713
100	0.08587217993
101	0.08586755101
102	0.08586223235
103	0.08585776822
104	0.08585321189
105	0.08584765096
106	0.08584267435
107	0.08583901925
108	0.08583540275
109	0.0858311787
110	0.08582784246
111	0.08582379738
112	0.08582013735
113	0.08581856461
114	0.085815519
115	0.08581243345
116	0.08580977036
117	0.085807444
118	0.08580471384
119	0.0858019369
120	0.08580101501
121	0.08579941469
122	0.08579861966
123	0.08579738604
124	0.0857957879
125	0.08579436908
126	0.08579265013
127	0.08579114527
128	0.08579008378
129	0.08578933608
130	0.08578815483
131	0.0857871642
132	0.08578641809
133	0.0857848004
134	0.08578429304
135	0.08578389467
136	0.08578355731
137	0.0857826413
138	0.08578257672
139	0.08578222209
140	0.08578203533
141	0.0857819375
142	0.085781571
143	0.08578123236
144	0.0857808914
145	0.08578036198
146	0.0857790941
147	0.08577834966
148	0.08577803621
149	0.08577803285
150	0.08577789013
151	0.08577700612
152	0.08577675359
153	0.08577654192
154	0.08577643788
155	0.08577624362
156	0.08577608638
157	0.08577591192
158	0.08577527181
159	0.085774482
160	0.08577419881
161	0.0857740921
162	0.0857740921
163	0.08577298664
164	0.08577287461
165	0.08577279789
166	0.08577279615
167	0.0857717851
168	0.0857717748
169	0.0857717332
170	0.08577161424
171	0.08577157479
172	0.08577149867
173	0.08577149867
174	0.08577149867
175	0.08577149867
176	0.08577149867
177	0.08577149867
178	0.08577149867
179	0.08577149867
180	0.08577149867
181	0.08577149867
182	0.08577149867
183	0.08577149867
184	0.08577149867
185	0.08577149867
186	0.08577149867
187	0.08577149867
188	0.08577149867
189	0.08577149867
190	0.08577149867
191	0.08577149867
192	0.08577149867
193	0.08577149867
194	0.08577149867
195	0.08577149867
196	0.08577149867
197	0.08577051643
198	0.08577051643
199	0.08577051643
200	0.0857704367
201	0.0857703495
202	0.08576992753
203	0.08576977611
204	0.08576972946
205	0.08576972946
206	0.08576972946
207	0.08576972946
208	0.08576969752
209	0.08576967964
210	0.08576962116
211	0.08576951831
212	0.08576951831
213	0.08576948238
214	0.0857694158
215	0.08576941493
216	0.08576940972
217	0.08576938241
218	0.08576938015
219	0.08576934176
220	0.08576930001
221	0.08576921732
222	0.08576921732
223	0.08576921732
224	0.08576921732
225	0.08576921732
226	0.08576921732
227	0.08576921732
228	0.08576921732
229	0.08576921732
230	0.08576921732
231	0.08576921732
232	0.08576921732
233	0.08576921732
234	0.08576921732
235	0.08576921732
236	0.08576921732
237	0.08576921732
238	0.08576921732
239	0.08576921732
